block_number,address,is_erc20,is_erc721
9006840,0x27eb4dac1eb2e8cfbcd645a3c4b5065d82aa2ed9,false,false
9006847,0x81e73070d11c0bf343fdf8b13376fc6bebaf7ab8,false,false
9006892,0x368d95dc5cdb2996600b0ed5ecc0051e21c56672,false,false
9006901,0x3250ac96072ac0c37f944ff0249708ca035caa3d,false,false
9007072,0xa8cb0b163cefb21f22c72f6a7d243184bd688a5a,false,false
9007078,0x9642c7026822391100a4773d7aa597ae18ece7dd,true,false
9007096,0xf6ee5e4b2456ec26484c2dc7077f9a26c797150b,false,false
9007111,0xa5de27a585f590567888cb617ec0ca0f438fd21f,false,false
9007129,0x61c39598fcc50b77ff8220ab660325c8214d8fb4,false,false
9007167,0x0e32f2688b7460300afb9cb0c725377d2bc705b0,false,false
9007253,0xe15dcc5bce1af8909e0250325221fb13b683660e,false,false
9007284,0x65f02cbdbddc3ba83c1c92a1545b7dc25863d0fb,false,false
9007335,0x240dedec6696c4f53f3159cad0786b0a48853b2d,true,false
9007355,0x9fcb0b817c3675723d833f58b38e987531f2f9c0,false,false
9007382,0x4cbe50a332a90f048dd17a39ae9ac8dfdc896d50,false,false
9007388,0xfa2c4389a9f616cf745087a9611bfb770db7785e,false,false
9007393,0x9c8abaefa009a49b63a6ae774e0b50aca82bed33,false,false
9007461,0xbcc0a697575da642349bd937f63803b8e4035a6d,true,false
9007552,0x22ac57fcbc614051b1b1b700a169c3c30bc647fb,true,false
9007604,0x6cbf85f6fb32173be17d29fa714a7015f781d939,false,false
9007614,0x4942e1d0750acf6bf794b4005cd8a7515af33f83,false,false
9007623,0x64fc80cc6207fbaec103e934c6a28812e59969d7,true,false
9007725,0x9b4e9393781100e1822f7ed9ac827ade27377fc7,false,false
9007729,0x29098405fe3796251b9198a5c6475d7eb8c38dcd,false,false
9007734,0xc54df9fbe4212289ccb4d08546ba928cec7f9426,false,false
9007799,0xc949d217c9395f9effdafdf1781ff95a2f1fa0a0,true,false
9007928,0x460c84f33f63f9ca1fb73d95fd508e4c9574e85c,false,false
9007947,0x5750a2117c14cadd1cc523fd8a600559c89c83bb,true,false
9007985,0x5ab0745cae625cfcb33dfc7ae17c0c7520f55ae4,true,false
9008091,0x7f49e94761f98e8c61168c97613c4f2278988b95,false,false
9008110,0x933905839970e8d5f869d1ba263b1365a4972c5d,true,false
9008189,0x1f9b9622886bfbf8c6db7156753e6600f4060e0f,false,false
9008235,0xd4cc8d80d7ab14e53193eced7e3b3ed59a912034,true,false
9008262,0x528fc5325a85e790d0b0735858e691d332d089f4,true,false
9008288,0xed140b118fad7292874ff5493dc9e033ed73c8e6,false,false
9008312,0xabf8e197611a23a94efbc6f0f797a8d1ed14df50,true,false
9008353,0x858707162802468107d1840617854859629e5ab6,false,false
9008392,0xd02a25b437060831c4708bb1ba1d240bdda77934,false,false
9008394,0x54c3316b7f3c0b8276a03fe0dab97e96b3367001,true,false
9008422,0xf60200887debf93e66fbddd8ea9d71fece3810bb,true,false
9008423,0x0466fb3aec9c9bfc87ae909fcb531e917bb48230,false,false
9008470,0x8b9a25dfae16173403a21894eb9046084f717ec0,false,false
9008487,0x233e59906dbbb0fd586b452f16b84632be0c972c,true,false
9008514,0x6eecaf95af0acb21337ae6800b78aa7169136927,true,false
9008536,0x602eb785dbc5da1f48d26d773eb518701d096dc1,true,false
9008541,0x1ffa0ec3d6147933c1b3bd4002baacd5e16cffef,false,false
9008542,0x0e8047246c60b925f2f9de672af0568b8f187776,false,false
9008547,0xf181dedc661c4885a541aec572d6b9d0a9518a6e,false,false
9008547,0xa49378ff39518f2a6fdccdb5ce7d63711a3faf99,false,false
9008554,0xace85c64d7a89a1fe6d9c9926a761b64edf9295b,false,false
9008597,0x791198fcf2646b49ce86750b3d649644bb317d3c,false,false
9008640,0xc0db6a3cda27c151a37dbc1ef2f9ced7350c56fe,true,false
9008641,0x19ca86895c1169704f4fa406ced3f7c0ab3dd783,false,false
9008651,0x6b9f1f092e0b10015a4391a80cd3e6b6cefd1728,true,false
9008661,0x6e2e8b6191176be39b3fb2662801e694e8b45982,true,false
9008670,0x85e36b303728339d76790c5911a74dba8743486d,false,false
9008697,0xcb8251636b24ea85284b72b0fee3a51359d0f296,true,false
9008703,0x5c60cbebe7088386e3f9b6f2e71b285f95e68df8,false,false
9008804,0xe137ebe3857b7939a1ec06476b54436aea27bba0,false,false
9008829,0x5b09894ef40295c2f40509ecb7f529d7efe486e9,true,false
9008832,0x4fa61e0e2aa6723be6b8577ac181573468dc76d7,true,false
9008844,0x692417122aeb81af25ecbbc4bcc1d62d7fe0b798,true,false
9008916,0xd1f133adabcc44d72d17727981af0b8fc5c74316,true,false
9008929,0x22597aab362fc25d5c6a7feeb16b451263c3aaf0,false,false
9008967,0xf259e3268b1a3c5a2580f66c5a8b03491b31b825,false,false
9008985,0x0884d38b7ce1acde7917da2a623fb50494f27c2e,true,false
9008987,0xfb0cf14e74e5eb2539ec26a9551e2c6c3d11ddd1,false,false
9008994,0x6bc1f3a1ae56231dbb64d3e82e070857eae86045,true,false
9009020,0xe791453c83f34aee98ae38806995925502840cc0,false,false
9009029,0x1afb421fda1a1c66f20131b3bab86acc9f893c5d,false,false
9009034,0xf829dd0e6a46f08825a2f097f38ee911fd92def2,false,false
9009042,0xfde75f0ef79e25455cf090e89c0a62fa21b1a377,false,false
9009046,0x0afeda41922d8925200ca964a0923589618b474d,false,false
9009062,0xd697570c5d6938d36f3cabd822616078f0cb3449,false,false
9009096,0xe0ce4c939d3517dc33d6e962010f3398890868b0,false,false
9009103,0xbd653c414504f2ce8898504a4a454ec022ef49c9,false,false
9009139,0x76367259c57ec37f8baf050f05a6f8c0677f3225,true,false
9009223,0xe189a298c176395937a670be150fcd68bf3cf789,false,false
9009225,0x4d3a4aef54aafdc98606c0b4ad1bda24cd82d79d,false,false
9009229,0xba3f87648618a4ca8c9344d7b2a3507adfc3a318,false,false
9009232,0xe33188251d78e84f3d5b9e3e12b78baf07af0d77,false,false
9009294,0x094634cf5ec4b34b7f47bcb2c03c1c9f48e1ece8,false,false
9009339,0x1cc1e7d7c62848e3dbf57581739f3091233c7a52,false,false
9009343,0x726364fd8e192adcb584088520ae6de853602063,false,false
9009359,0xd5c2e12863a155e615774e0e93a3bc0ef55d8720,false,false
9009388,0xcf59d53f3acdb21ca565cb8e664060502e1ac59e,true,false
9009404,0xa169a949db98828f6d9008a6296d9921bfe62b2d,false,false
9009405,0x611fddec07ccc5a2d9e47df155e3cf62082ee0f0,true,false
9009425,0xa8ad5f547203de0de662db2d96ae72fe66d7ecb1,true,false
9009474,0x5e90f3e3ac180089ad1be0c85304a5e5582cd19c,false,false
9009518,0x33921235ea245b07333bebaa97c11e2fd8082daf,false,false
9009558,0xb2b33d02d85056b1e11f4cdd18044bacd4278310,true,false
9009559,0x33d8e28949eb784556064ed095a18c0e66219860,true,false
9009616,0xbc5a865e54683c2696b8206ab0c6de6cc158bc9f,true,false
9009663,0x520aa36328183b0d5ddee9ab589ce1c330a15b8b,false,false
9009668,0x58833b31a70ffe81d8da8a5ccc10c83e5d6ec2b8,true,false
9009683,0xdc67ade462b59a1c91c623d49a7a765a016db7af,false,false
9009717,0x4a7752ef063fe26e966e396f4bf1aec8bbbef6f7,true,false
9009730,0x128289b5a19d54eac50417d9f235a47ac432d512,false,false
9009735,0x417e780ba7838259125f2c32edda2ab226eacf93,false,false
9009756,0x91fac712116cfad44a84a440fb8da8111ccc41fd,true,false
9009757,0xf54f61d0fe5ae516285c213c3aad8e676957e401,false,false
9009760,0x90b91e38e1100f539910c6cbaddb7678bc4cf7ab,false,false
9009780,0x096c91b5b89d4b262f022004d46ba82f22282468,true,false
9009828,0x40b995a4dd974e2c64439b2076d871f4c4d8c3ff,false,false
9009886,0xecac88150291bf3322d9d60531a8bf57a22cafd2,true,false
9009991,0xf1ee3208b341f4d06dd709e9a4040d4e451cc2b3,false,false
9010019,0x8958bec19adec8bdb7098976c72e49a90ce95c74,false,false
9010124,0x5dbdecc6811f393c9ea4ff0489d1416bd239ec68,true,false
9010127,0x6425d7091db14d95a9f3d47e4b730771e8a616f4,false,false
9010166,0x09620f325abacb60d844f5368972b0c364752502,false,false
9010188,0xc41d5eaedc79893e47324317409fb60b61e88661,false,false
9010188,0x30cfdb937e46e946b1038397f9cd6fa231b90863,false,false
9010214,0xa49958b7ed48368d11f76238db3da3549752f990,false,false
9010233,0x8d69e417858440f3a0510e982e22a0697c63efe5,false,false
9010309,0x6f32f85f5478c1149681825ddeadcc4f3f4eddb0,true,false
9010314,0x5c94ffdf48ac09b4cc247e850d82b53724fb0eba,true,false
9010374,0x677e0da18107e7951bb0ecb8f01a8bb1fef4e969,false,false
9010374,0x902f009d4de4a7828284b04b364dd43f00e51a02,false,false
9010394,0xfd4f04279472a42eee9d458c45d616e4a8f06a49,true,false
9010440,0x009f97cf3d1c20a206a3ccd65e46f39eca328fa9,true,false
9010500,0x396b07d2e3f62214e36fc59bda5675e60e8e189c,false,false
9010514,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,false,false
9010528,0x889cdd162cd5125dcecd465f5accd65fff92af86,false,false
9010532,0xa317c484d3ed7df73578a26a249446308fd55040,false,false
9010534,0xa48978584796a826eae300468122c28149a9cfb5,false,false
9010535,0xcd53a7cff0686eb6ee1b7157ff184f8fc8a6ac4f,false,false
9010537,0x12034f265c1dc4a0f638f55159ae184ea16a01eb,false,false
9010540,0x8fc1b914a55dd5a2572ed644ecff11624f9fe278,false,false
9010542,0x2bcc63b260ffe310cb185261c6f410eb30f3b9e3,false,false
9010545,0x5e8873210a5eca950db81578d32a5dd1fbb15f2d,false,false
9010546,0x957024f7a9e87b8a75b9f029b3679635b4ff6695,false,false
9010549,0x6a832b584c969df99cc0bbccd913c19511af611f,false,false
9010550,0xb8e8a15c42681af2419d7e6c48d053697fdbe1df,false,false
9010552,0x15231f21a6d599ef470593b0c42c278084cf293e,false,false
9010553,0xcabf473416b016e06270aede49c0bba54e36a229,false,false
9010558,0xed0849bf46cfb9845a2d900a0a4e593f2dd3673c,true,false
9010560,0xee9cc3cb70e68841f2c0fce43111214012dbea21,false,false
9010563,0xa0ba8f31c503e78414ffcd9eb44e54e0a01cd6f0,false,false
9010567,0x48d24cbac004546bcd6bc233ab1529147c123857,false,false
9010569,0xff176ac18fa619d772be879c2c716404b22ec324,false,false
9010571,0x0c473428f2b58ebcde4e76e6019501d01c7c2f24,false,false
9010573,0xa4071f2298285350e38e36ab2aeaceb8f678b68d,false,false
9010578,0xa7e8b6973b48ca3affa85e9a525c2936f0d20df6,false,false
9010664,0xa8fb6efd69c83b8f3bba294a7c4f30740ecff2c8,true,false
9010714,0x2e85ca4c2f39f4e3a79fa0e515b53cce0b401951,false,false
9010749,0xfb2a4f91dd52bf3d73f0c9fa52aae574ace64a0e,false,false
9010818,0x4deed5dbac149676b7fcb32e498092e1264cc195,true,false
9010826,0xab86cbfd70ab71be35c7f497424a313ded883b39,true,false
9010873,0x8477d79a80245226b71d3151ad58a1fd2b9a3fb5,true,false
9010931,0x39c8a953f7ce1fab59c466747b0ef81d8cef6e27,false,false
9010964,0xab35c9efec14b7bf9c7e4a15634ff6391cbcacfd,false,false
9010989,0xeadab7f36979bae3d49d550b335df53154009c12,false,false
9010997,0x1561eda7853dd2b5bc2ddff783ab6cc744453a12,false,false
9011067,0x0768a2f07af35c38e6d174ceaf31244ad38ab81f,false,false
9011218,0x952f7b657c978e80b585619ea60d9177a0ad99ec,true,false
9011219,0xf78e57088f8b4c9390dc3baca9a76b0f4ab33b9a,true,false
9011258,0x05d22eaf6eef4901c63587225f262f6b566ca5cc,false,false
9011268,0xfe85309d30c22a00e62e96215e551f32bf3d6a7b,false,false
9011328,0x4cfb5d84c5b59c6e5c0b5ec699470bf3be354be8,false,false
9011356,0x6f31771d0f30b1817d6a22bd81e1206df9d4a2b1,false,false
9011366,0xcd93ff77738fef376aaeb1d8f96d3ffd40a674b1,false,false
9011423,0x8f6409357a43670d7fc1842c62c2620c392766ec,false,false
9011435,0x35ac510460556bd12a8a4ec9a344340e446e106a,false,false
9011452,0xc3ff7b75223f9af65a7d6a709ec8a5b38c254fd0,false,false
9011468,0x133c23fa44b2d6d7fad4e2eeb24f38bed4e740b4,false,false
9011497,0x80a574af2ec916b0e67e382f0b0e3c47c03bab3e,false,false
9011549,0xb4c378694761ddd59f50aad50c2b1bf0f4494791,false,false
9011585,0x75e327d04b309d5dac15c15f6c9f667029d20449,false,false
9011631,0x8d25a8a8d189640b56fc9ec1e70b4bb982c3cef2,false,false
9011643,0xa7d2ae4fbfb8d517c7c3731d9d1ed7292bf671f3,false,false
9011720,0x512b9ad4764cc18f6ce414d0df2ecc00fe9481ee,false,false
9011821,0x8888888888e32fe94e2644e71c0f090fa9b83e7f,false,false
9011833,0xefa2e7c175d04882d081f0e87b2d96f5a901f62f,false,false
9011960,0xed671a09e1c73f2ac28325d38153bcbe66e21106,true,false
9011990,0xc35fa6f4b8b566501484e4942d2227ef081389b9,true,false
9012031,0xbdeffe00197580dc2dcd8aa9dc81ae1889709a1a,false,false
9012054,0x234fc6a7d20207e0eeab5daa8fbe67a823b83930,false,false
9012062,0x49f3791b0f73e63ea41e2895a41ddb66606c238e,false,false
